date,Symbol,GICS Sector,date_plus_28,date_plus_7,date_plus_1,Price,price_plus_28,price_plus_7,price_plus_1,return_28,return_7,return_1,rating_28,rating_7,rating_1,predict_return_1_logReg
10/22/2019,WRB,Financials,11/19/2019,10/29/2019,10/23/2019,67.84999847,69.55000305,69.62999725,71.87000275,0.025055337,0.026234323,0.059248406,hold,hold,buy,hold
7/23/2019,WRB,Financials,8/20/2019,7/30/2019,7/24/2019,66.56999969,72.15000153,70.45999908,68.59999847,0.083821569,0.058434721,0.030494198,buy,buy,buy,hold
4/23/2019,WRB,Financials,5/21/2019,4/30/2019,4/24/2019,58.47999954,62.00999832,61.29999924,60.47000122,0.060362497,0.048221609,0.034028757,buy,buy,buy,hold
1/29/2019,WRB,Financials,2/26/2019,2/5/2019,1/30/2019,49.76666641,54.84000015,53.0933342,51.37333298,0.101942407,0.066845301,0.03228399,buy,buy,buy,hold
10/23/2018,WRB,Financials,11/20/2018,10/30/2018,10/24/2018,48.13333511,52.15999985,50.20000076,48.6866684,0.083656466,0.042936265,0.011495843,buy,buy,hold,hold
7/24/2018,WRB,Financials,8/21/2018,7/31/2018,7/25/2018,49.52000046,52.06666565,50.54000092,49.56000137,0.051427003,0.020597747,0.000807773,buy,hold,hold,hold
4/24/2018,WRB,Financials,5/22/2018,5/1/2018,4/25/2018,49.54666519,51.32666779,49.97999954,50.75333405,0.03592578,0.008745984,0.024354189,buy,hold,hold,hold
1/30/2018,WRB,Financials,2/27/2018,2/6/2018,1/31/2018,47.72000122,46.33333206,47.20666504,48.65333176,-0.029058448,-0.010757254,0.019558477,hold,hold,hold,hold
10/24/2017,WRB,Financials,11/21/2017,10/31/2017,10/25/2017,46.74666595,44.66666794,45.72000122,46.86000061,-0.044495109,-0.021962309,0.002424444,sell,hold,hold,hold
7/25/2017,WRB,Financials,8/22/2017,8/1/2017,7/26/2017,48.13333511,44.80666733,46.22000122,46.04666519,-0.069113594,-0.039750703,-0.043351867,sell,sell,sell,hold
4/24/2017,WRB,Financials,5/22/2017,5/1/2017,4/25/2017,45.91333389,45.11333466,45.24000168,45.47333145,-0.017424116,-0.014665287,-0.009583326,hold,hold,hold,hold
1/31/2017,WRB,Financials,2/28/2017,2/7/2017,2/1/2017,44.80666733,47.34666824,45.34666824,44.73333359,0.056688012,0.012051798,-0.00163667,buy,hold,hold,hold
10/26/2016,WRB,Financials,11/23/2016,11/2/2016,10/27/2016,38.18000031,41.03333282,37.37333298,37.6866684,0.074733696,-0.021128007,-0.012921213,buy,hold,hold,hold
7/25/2016,WRB,Financials,8/22/2016,8/1/2016,7/26/2016,38.97999954,39.15333176,38.75333405,39.15333176,0.004446696,-0.005814918,0.004446696,hold,hold,hold,hold
10/29/2020,WAB,Industrials,11/26/2020,11/5/2020,10/30/2020,58.75,73.81999969,62.40000153,59.29999924,0.256510633,0.062127686,0.009361689,buy,buy,hold,hold
7/28/2020,WAB,Industrials,8/25/2020,8/4/2020,7/29/2020,64.23999786,65.63999939,61.70000076,65.27999878,0.0217933,-0.039539184,0.016189305,hold,sell,hold,hold
5/4/2020,WAB,Industrials,6/1/2020,5/11/2020,5/5/2020,52.65000153,61.91999817,54.65000153,55.13999939,0.176068307,0.037986704,0.047293405,buy,buy,buy,hold
2/18/2020,WAB,Industrials,3/17/2020,2/25/2020,2/19/2020,80.01000214,50.15999985,72.54000092,78.63999939,-0.373078384,-0.093363342,-0.017122894,sell,sell,hold,hold
10/31/2019,WAB,Industrials,11/28/2019,11/7/2019,11/1/2019,69.37000275,78.56999969,78.59999847,74.69000244,0.132622122,0.133054568,0.076690204,buy,buy,buy,hold
7/30/2019,WAB,Industrials,8/27/2019,8/6/2019,7/31/2019,77.81999969,65.94000244,73.15000153,77.68000031,-0.15265995,-0.060010257,-0.001799016,sell,sell,hold,hold
4/25/2019,WAB,Industrials,5/23/2019,5/2/2019,4/26/2019,71.45999908,63.36000061,74.98000336,73.23000336,-0.113350106,0.049258387,0.024769162,sell,buy,hold,hold
2/25/2019,WAB,Industrials,3/25/2019,3/4/2019,2/26/2019,78.05999756,70.01999664,73.63999939,73.95999908,-0.102997709,-0.056623089,-0.052523682,sell,sell,sell,hold
10/30/2018,WAB,Industrials,11/27/2018,11/6/2018,10/31/2018,85.59999847,88.18000031,84.65000153,82.01999664,0.030140209,-0.011098095,-0.041822452,buy,hold,sell,hold
7/24/2018,WAB,Industrials,8/21/2018,7/31/2018,7/25/2018,107.0500031,110.4100037,110.3199997,109.6699982,0.031387207,0.030546441,0.024474498,buy,buy,hold,hold
4/25/2018,WAB,Industrials,5/23/2018,5/2/2018,4/26/2018,89.37999725,96.66000366,87.61000061,88.94000244,0.081450063,-0.019803051,-0.004922744,buy,hold,hold,hold
11/17/2020,WMT,Consumer Staples,12/15/2020,11/24/2020,11/18/2020,149.3699951,145.5800018,151.3600006,149.0899963,-0.02537319,0.013322659,-0.001874532,hold,hold,hold,hold
8/18/2020,WMT,Consumer Staples,9/15/2020,8/25/2020,8/19/2020,134.7100067,137.3600006,130.6300049,132.4100037,0.019671841,-0.030287296,-0.017073736,hold,sell,hold,hold
5/19/2020,WMT,Consumer Staples,6/16/2020,5/26/2020,5/20/2020,124.9499969,119.6500015,123.8600006,125.4499969,-0.042416931,-0.00872346,0.004001601,sell,hold,hold,hold
2/19/2019,WMT,Consumer Staples,3/19/2019,2/26/2019,2/20/2019,102.1999969,99.84999847,98.69000244,99.87999725,-0.022994115,-0.03434437,-0.022700585,hold,sell,hold,hold
10/15/2020,WBA,Consumer Staples,11/12/2020,10/22/2020,10/16/2020,37.63999939,40.77000046,37.50999832,37.40999985,0.083156247,-0.003453801,-0.006110509,buy,hold,hold,hold
7/9/2020,WBA,Consumer Staples,8/6/2020,7/16/2020,7/10/2020,39.00999832,40.88999939,41.34999847,40.11999893,0.048192801,0.059984626,0.028454259,buy,buy,hold,hold
4/2/2020,WBA,Consumer Staples,4/30/2020,4/9/2020,4/3/2020,40.31999969,43.29000092,43.97999954,40.72000122,0.073660745,0.090773806,0.009920673,buy,buy,hold,hold
1/8/2020,WBA,Consumer Staples,2/5/2020,1/15/2020,1/9/2020,55.83000183,52.97999954,54.43000031,54.68000031,-0.051047863,-0.02507615,-0.020598271,sell,hold,hold,hold
10/28/2019,WBA,Consumer Staples,11/25/2019,11/4/2019,10/29/2019,55.79999924,60.66999817,59.65000153,56.27000046,0.087275968,0.068996458,0.008422961,buy,buy,hold,hold
6/27/2019,WBA,Consumer Staples,7/25/2019,7/4/2019,6/28/2019,54.52000046,54.75999832,55.18999863,54.66999817,0.004402015,0.012289035,0.002751242,hold,hold,hold,hold
4/2/2019,WBA,Consumer Staples,4/30/2019,4/9/2019,4/3/2019,55.36000061,53.56999969,54.5,54.84000015,-0.032333831,-0.015534693,-0.009393072,sell,hold,hold,hold
12/20/2018,WBA,Consumer Staples,1/17/2019,12/27/2018,12/21/2018,69.61000061,71.98999786,68.36000061,67.26000214,0.03419045,-0.01795719,-0.033759495,buy,hold,sell,hold
11/12/2020,DIS,Communication Services,12/10/2020,11/19/2020,11/13/2020,135.5200043,154.6900024,141.7200012,138.3600006,0.141455118,0.045749681,0.020956289,buy,buy,hold,hold
8/4/2020,DIS,Communication Services,9/1/2020,8/11/2020,8/5/2020,117.2900009,133.5500031,130.4900055,127.6100006,0.138630761,0.112541602,0.087987037,buy,buy,buy,hold
5/6/2020,DIS,Communication Services,6/3/2020,5/13/2020,5/7/2020,100.8799973,122.1800003,102.9199982,105.5699997,0.211141987,0.020222056,0.046490906,buy,hold,buy,hold
2/4/2020,DIS,Communication Services,3/3/2020,2/11/2020,2/5/2020,144.7299957,116.4499969,141.0099945,141.3699951,-0.195398325,-0.025703042,-0.023215648,sell,hold,hold,hold
11/7/2019,DIS,Communication Services,12/5/2019,11/14/2019,11/8/2019,132.9600067,147.4400024,147.1499939,137.9600067,0.108904896,0.106723725,0.037605293,buy,buy,buy,hold
8/6/2019,DIS,Communication Services,9/3/2019,8/13/2019,8/7/2019,141.8699951,136.3099976,137.0099945,134.8600006,-0.039190793,-0.034256719,-0.049411396,sell,sell,sell,hold
5/8/2019,DIS,Communication Services,6/5/2019,5/15/2019,5/9/2019,134.9900055,135.9400024,134.6799927,133.5899963,0.007037535,-0.002296561,-0.010371206,hold,hold,hold,hold
2/5/2019,DIS,Communication Services,3/5/2019,2/12/2019,2/6/2019,112.6600037,114,109.1999969,111.4100037,0.011894162,-0.030711935,-0.011095331,hold,sell,hold,hold
11/8/2018,DIS,Communication Services,12/6/2018,11/15/2018,11/9/2018,116,114.3300018,117.1100006,118,-0.014396536,0.009568971,0.017241379,hold,hold,hold,hold
8/7/2018,DIS,Communication Services,9/4/2018,8/14/2018,8/8/2018,116.5599976,110.8499985,112.75,113.9800034,-0.048987639,-0.032687008,-0.022134474,sell,sell,hold,hold
5/8/2018,DIS,Communication Services,6/5/2018,5/15/2018,5/9/2018,101.7900009,99.94000244,102.9199982,99.97000122,-0.018174658,0.01110126,-0.017879946,hold,hold,hold,hold
2/6/2018,DIS,Communication Services,3/6/2018,2/13/2018,2/7/2018,106.1699982,104.9400024,104.1200027,104.7600021,-0.011585154,-0.019308613,-0.013280551,hold,hold,hold,hold
11/9/2017,DIS,Communication Services,12/7/2017,11/16/2017,11/10/2017,102.6800003,105.2600021,103.5999985,104.7799988,0.025126625,0.008959857,0.020451874,hold,hold,hold,hold
11/2/2020,WM,Industrials,11/30/2020,11/9/2020,11/3/2020,110.6699982,119.1299973,120.9599991,114.7099991,0.076443474,0.092979137,0.036504933,buy,buy,buy,hold
7/30/2020,WM,Industrials,8/27/2020,8/6/2020,7/31/2020,109.3799973,114.2699966,110.3700027,109.5999985,0.044706523,0.009051065,0.002011348,buy,hold,hold,hold
5/6/2020,WM,Industrials,6/3/2020,5/13/2020,5/7/2020,96.80000305,110.2099991,96.51999664,101.4499969,0.138533012,-0.002892628,0.048037126,buy,hold,buy,hold
2/13/2020,WM,Industrials,3/12/2020,2/20/2020,2/14/2020,124.2300034,97.73999786,124.0500031,125.75,-0.213233557,-0.001448928,0.012235343,sell,hold,hold,hold
10/23/2019,WM,Industrials,11/20/2019,10/30/2019,10/24/2019,113.3700027,112.5699997,112.6699982,113.1699982,-0.007056567,-0.006174513,-0.001764175,hold,hold,hold,hold
7/25/2019,WM,Industrials,8/22/2019,8/1/2019,7/26/2019,116.7200012,118.0699997,116.25,118.5,0.011566128,-0.004026741,0.015250161,hold,hold,hold,hold
4/25/2019,WM,Industrials,5/23/2019,5/2/2019,4/26/2019,105.5199966,109.5899963,106.1699982,105.8199997,0.038570885,0.006159984,0.002843092,buy,hold,hold,hold
2/14/2019,WM,Industrials,3/14/2019,2/21/2019,2/15/2019,98.83999634,101.1600037,99.31999969,99.05999756,0.023472353,0.004856368,0.002225832,hold,hold,hold,hold
10/25/2018,WM,Industrials,11/22/2018,11/1/2018,10/26/2018,84.83999634,90.83999634,88.08999634,84.93000031,0.070721361,0.038307404,0.001060867,buy,buy,hold,hold
7/25/2018,WM,Industrials,8/22/2018,8/1/2018,7/26/2018,87.83999634,90.59999847,89.87000275,88.51999664,0.031420791,0.023110274,0.007741352,buy,hold,hold,hold
4/20/2018,WM,Industrials,5/18/2018,4/27/2018,4/21/2018,82.48000336,81.48000336,82.30000305,82.5,-0.012124151,-0.002182351,0.000242442,hold,hold,hold,hold
2/15/2018,WM,Industrials,3/15/2018,2/22/2018,2/16/2018,84.01999664,86.25,84.5,85.15000153,0.026541341,0.005712966,0.013449237,hold,hold,hold,hold
10/26/2017,WM,Industrials,11/23/2017,11/2/2017,10/27/2017,81.30999756,80.37999725,81.65000153,82.30999756,-0.011437712,0.004181576,0.012298611,hold,hold,hold,hold
7/26/2017,WM,Industrials,8/23/2017,8/2/2017,7/27/2017,74.66000366,76.02999878,75.25,75.44999695,0.018349786,0.007902442,0.010581211,hold,hold,hold,hold
4/26/2017,WM,Industrials,5/24/2017,5/3/2017,4/27/2017,72.30000305,71.37999725,72.87999725,72.83999634,-0.012724838,0.008022049,0.007468786,hold,hold,hold,hold
2/16/2017,WM,Industrials,3/16/2017,2/23/2017,2/17/2017,71.18000031,73.11000061,72.91000366,72.44999695,0.027114362,0.024304627,0.017842043,hold,hold,hold,hold
10/26/2016,WM,Industrials,11/23/2016,11/2/2016,10/27/2016,63.97000122,69.54000092,63.63999939,63.36000061,0.087072059,-0.005158697,-0.009535729,buy,hold,hold,hold
7/27/2016,WM,Industrials,8/24/2016,8/3/2016,7/28/2016,66.09999847,65.29000092,65.81999969,66.36000061,-0.012254124,-0.004235988,0.003933467,hold,hold,hold,hold
4/29/2016,WM,Industrials,5/27/2016,5/6/2016,4/30/2016,58.79000092,61.33000183,60.68999863,59.97999954,0.043204642,0.032318382,0.020241514,buy,buy,hold,hold
10/27/2020,WAT,Health Care,11/24/2020,11/3/2020,10/28/2020,223.9600067,232.25,217.1300049,224.7700043,0.037015507,-0.030496524,0.003616706,buy,sell,hold,hold
7/28/2020,WAT,Health Care,8/25/2020,8/4/2020,7/29/2020,223.4900055,216.1399994,210.1000061,216.5200043,-0.032887404,-0.059913191,-0.031187082,sell,sell,sell,hold
4/28/2020,WAT,Health Care,5/26/2020,5/5/2020,4/29/2020,184.1100006,193.0800018,181.8899994,192.6499939,0.04872088,-0.012058015,0.046385277,buy,hold,buy,hold
2/4/2020,WAT,Health Care,3/3/2020,2/11/2020,2/5/2020,219.0800018,201.4700012,223.2200012,220.7400055,-0.080381598,0.018897204,0.007577157,sell,hold,hold,hold
10/29/2019,WAT,Health Care,11/26/2019,11/5/2019,10/30/2019,214.2899933,222.0599976,213.5800018,215,0.036259296,-0.003313227,0.003313299,buy,hold,hold,hold
7/30/2019,WAT,Health Care,8/27/2019,8/6/2019,7/31/2019,213.3200073,204.1900024,209.6100006,210.5599976,-0.042799571,-0.017391743,-0.012938354,sell,hold,hold,hold
4/23/2019,WAT,Health Care,5/21/2019,4/30/2019,4/24/2019,211.3600006,206.1499939,213.5399933,207.5399933,-0.024649918,0.010314121,-0.018073464,hold,hold,hold,hold
1/23/2019,WAT,Health Care,2/20/2019,1/30/2019,1/24/2019,229.5099945,234,231.5700073,223.7100067,0.019563442,0.0089757,-0.025271177,hold,hold,hold,hold
10/23/2018,WAT,Health Care,11/20/2018,10/30/2018,10/24/2018,181.2200012,196.0800018,188.8200073,175.3999939,0.081999782,0.041938009,-0.032115701,buy,buy,sell,hold
7/24/2018,WAT,Health Care,8/21/2018,7/31/2018,7/25/2018,197.7700043,187.4299927,197.2700043,196.6600037,-0.052283012,-0.002528189,-0.005612583,sell,hold,hold,hold
4/24/2018,WAT,Health Care,5/22/2018,5/1/2018,4/25/2018,193.1799927,195.9799957,188.7200012,191.6600037,0.01449427,-0.023087233,-0.007868253,hold,hold,hold,hold
1/23/2018,WAT,Health Care,2/20/2018,1/30/2018,1/24/2018,210.9900055,203.8699951,214.8699951,214.3000031,-0.033745723,0.018389447,0.015687935,sell,hold,hold,hold
10/24/2017,WAT,Health Care,11/21/2017,10/31/2017,10/25/2017,187.6300049,198.0599976,196.0500031,190.3500061,0.055588085,0.044875542,0.014496622,buy,buy,hold,hold
7/25/2017,WAT,Health Care,8/22/2017,8/1/2017,7/26/2017,175.1100006,182.8399963,175.7400055,172.5800018,0.044143657,0.003597766,-0.014448054,buy,hold,hold,hold
4/26/2017,WAT,Health Care,5/24/2017,5/3/2017,4/27/2017,170.9400024,177.5399933,172.4799957,170.7299957,0.038609985,0.00900897,-0.00122854,buy,hold,hold,hold
11/3/2020,WEC,Utilities,12/1/2020,11/10/2020,11/4/2020,104.25,95.59999847,104.8499985,101.8099976,-0.082973636,0.005755381,-0.023405299,sell,hold,hold,hold
8/4/2020,WEC,Utilities,9/1/2020,8/11/2020,8/5/2020,95.11000061,93.58999634,90.90000153,93.30999756,-0.01598154,-0.044264526,-0.018925487,hold,sell,hold,hold
5/4/2020,WEC,Utilities,6/1/2020,5/11/2020,5/5/2020,88.95999908,93.12999725,85.31999969,89.58000183,0.04687498,-0.04091726,0.006969455,buy,sell,hold,hold
1/30/2020,WEC,Utilities,2/27/2020,2/6/2020,1/31/2020,100.6100006,95.55999756,99.90000153,99.88999939,-0.050193848,-0.007056943,-0.007156358,sell,hold,hold,hold
11/6/2019,WEC,Utilities,12/4/2019,11/13/2019,11/7/2019,91.20999908,89.08999634,87.81999969,88.87000275,-0.023243096,-0.037166971,-0.025655042,hold,sell,hold,hold
8/5/2019,WEC,Utilities,9/2/2019,8/12/2019,8/6/2019,87.02999878,97.73000336,89.98999786,87.88999939,0.122946165,0.03401125,0.009881657,buy,buy,hold,hold
4/25/2019,WEC,Utilities,5/23/2019,5/2/2019,4/26/2019,77.80000305,82.23000336,77.61000061,77.63999939,0.056940876,-0.002442191,-0.002056602,buy,hold,hold,hold
2/12/2019,WEC,Utilities,3/12/2019,2/19/2019,2/13/2019,75.04000092,77.58000183,74.91000366,74.18000031,0.033848626,-0.001732373,-0.011460562,buy,hold,hold,hold
10/31/2018,WEC,Utilities,11/28/2018,11/7/2018,11/1/2018,68.40000153,70.66999817,68.77999878,67.87999725,0.033187085,0.005555515,-0.007602401,buy,hold,hold,hold
7/31/2018,WEC,Utilities,8/28/2018,8/7/2018,8/1/2018,66.37000275,66.94000244,66.29000092,65.54000092,0.008588213,-0.001205391,-0.012505677,hold,hold,hold,hold
5/1/2018,WEC,Utilities,5/29/2018,5/8/2018,5/2/2018,64.66999817,62.86000061,62.13000107,64.37999725,-0.027988211,-0.039276282,-0.004484319,hold,sell,hold,hold
1/31/2018,WEC,Utilities,2/28/2018,2/7/2018,2/1/2018,64.30000305,59.91999817,59.86000061,62.59999847,-0.068118269,-0.069051357,-0.026438639,sell,sell,hold,hold
10/14/2020,WFC,Financials,11/11/2020,10/21/2020,10/15/2020,23.25,24.19000053,22.70000076,22.95000076,0.04043013,-0.023655881,-0.012903193,buy,hold,hold,hold
7/14/2020,WFC,Financials,8/11/2020,7/21/2020,7/15/2020,24.25,25.31999969,26.20000076,25.35000038,0.044123699,0.080412403,0.04536084,buy,buy,buy,hold
4/14/2020,WFC,Financials,5/12/2020,4/21/2020,4/15/2020,30.18000031,24.04000092,26.84000015,28.44000053,-0.203445968,-0.110669321,-0.057654067,sell,sell,sell,hold
1/14/2020,WFC,Financials,2/11/2020,1/21/2020,1/15/2020,49.29999924,47.99000168,48.93999863,48.31999969,-0.026571959,-0.007302244,-0.019878287,hold,hold,hold,hold
10/15/2019,WFC,Financials,11/12/2019,10/22/2019,10/16/2019,50.11000061,54.22000122,50.61999893,49.59000015,0.082019568,0.010177576,-0.010377179,buy,hold,hold,hold
10/29/2020,WELL,Real Estate,11/26/2020,11/5/2020,10/30/2020,54.63000107,64.54000092,56.84999847,53.77000046,0.181402154,0.040636964,-0.015742277,buy,buy,hold,hold
8/6/2020,WELL,Real Estate,9/3/2020,8/13/2020,8/7/2020,56.40999985,60.45000076,55.99000168,57.18000031,0.071618524,-0.007445456,0.01365007,buy,hold,hold,hold
5/7/2020,WELL,Real Estate,6/4/2020,5/14/2020,5/8/2020,42,58.70999908,40.34000015,44.54999924,0.397857121,-0.039523806,0.060714268,buy,sell,buy,hold
2/13/2020,WELL,Real Estate,3/12/2020,2/20/2020,2/14/2020,87.69999695,45.95000076,88.01999664,89.31999969,-0.476054705,0.003648799,0.018472096,sell,hold,hold,hold
10/29/2019,WELL,Real Estate,11/26/2019,11/5/2019,10/30/2019,89.44000244,84.55999756,85.55000305,90.45999908,-0.05456177,-0.043492836,0.011404256,sell,sell,hold,hold
8/2/2019,WELL,Real Estate,8/30/2019,8/9/2019,8/3/2019,84.76000214,89.55999756,88.27999878,84.83999634,0.056630431,0.041528982,0.000943773,buy,buy,hold,hold
4/30/2019,WELL,Real Estate,5/28/2019,5/7/2019,5/1/2019,74.52999878,80.11000061,75.37999725,74.87000275,0.074869206,0.011404783,0.004561975,buy,hold,hold,hold
2/12/2019,WELL,Real Estate,3/12/2019,2/19/2019,2/13/2019,76.65000153,76.86000061,76.76000214,77.55999756,0.002739714,0.001435103,0.011872094,hold,hold,hold,hold
10/30/2018,WELL,Real Estate,11/27/2018,11/6/2018,10/31/2018,69.48999786,70.73999786,69.12000275,66.06999969,0.0179882,-0.005324437,-0.04921569,hold,hold,sell,hold
7/27/2018,WELL,Real Estate,8/24/2018,8/3/2018,7/28/2018,61.81000137,65.94000244,64.31999969,61.70000076,0.066817683,0.040608288,-0.001779657,buy,buy,hold,hold
2/24/2018,WELL,Real Estate,3/24/2018,3/3/2018,2/25/2018,54.40000153,52.13999939,54.06999969,54.40000153,-0.041544156,-0.00606621,0,sell,hold,hold,hold
11/9/2017,WELL,Real Estate,12/7/2017,11/16/2017,11/10/2017,68.27999878,66.19000244,67.94000244,68.12000275,-0.030609203,-0.004979443,-0.002343234,sell,hold,hold,hold
7/28/2017,WELL,Real Estate,8/25/2017,8/4/2017,7/29/2017,73.06999969,71.91999817,71.83000183,73.38999939,-0.015738354,-0.01697,0.004379358,hold,hold,hold,hold
10/22/2020,WST,Health Care,11/19/2020,10/29/2020,10/23/2020,279.4100037,281.2200012,275.230011,281.9299927,0.006477927,-0.014960068,0.009018965,hold,hold,hold,hold
7/23/2020,WST,Health Care,8/20/2020,7/30/2020,7/24/2020,262.0599976,275.4700012,268.9599915,262.6600037,0.051171502,0.026329825,0.002289575,buy,hold,hold,hold
4/23/2020,WST,Health Care,5/21/2020,4/30/2020,4/24/2020,187.4199982,211.0200043,189.2599945,195.5399933,0.125920426,0.009817503,0.043325126,buy,hold,buy,hold
2/13/2020,WST,Health Care,3/12/2020,2/20/2020,2/14/2020,174.3800049,142.7599945,171.6699982,174.5700073,-0.181328188,-0.015540811,0.001089588,sell,hold,hold,hold
10/24/2019,WST,Health Care,11/21/2019,10/31/2019,10/25/2019,138.8600006,147.3500061,143.8399963,140.8899994,0.061140757,0.035863429,0.014619032,buy,buy,hold,hold
7/25/2019,WST,Health Care,8/22/2019,8/1/2019,7/26/2019,132.8600006,145.8600006,137.2799988,136.9100037,0.097847358,0.033268088,0.030483238,buy,buy,buy,hold
4/25/2019,WST,Health Care,5/23/2019,5/2/2019,4/26/2019,122.2600021,116.0599976,121.8399963,123.6800003,-0.050711635,-0.003435349,0.011614577,sell,hold,hold,hold
2/14/2019,WST,Health Care,3/14/2019,2/21/2019,2/15/2019,100.9000015,106.0100021,103.8300018,101.9100037,0.050644207,0.029038655,0.010009932,buy,hold,hold,hold
10/25/2018,WST,Health Care,11/22/2018,11/1/2018,10/26/2018,104.3499985,105.7099991,104.9300003,101.1299973,0.013033068,0.005558235,-0.030857703,hold,hold,sell,hold
10/28/2020,WDC,Information Technology,11/25/2020,11/4/2020,10/29/2020,38.81000137,45.25999832,37.50999832,38.11000061,0.166194195,-0.033496599,-0.018036608,buy,sell,hold,hold
8/5/2020,WDC,Information Technology,9/2/2020,8/12/2020,8/6/2020,44.47000122,38.86000061,36.77000046,37.29999924,-0.126152473,-0.173150451,-0.161232332,sell,sell,sell,buy
4/30/2020,WDC,Information Technology,5/28/2020,5/7/2020,5/1/2020,46.08000183,43.61999893,41.84999847,40.47999954,-0.053385477,-0.091796944,-0.121527823,sell,sell,sell,buy
1/30/2020,WDC,Information Technology,2/27/2020,2/6/2020,1/31/2020,66.95999908,55.16999817,68.69999695,65.5,-0.176075285,0.025985632,-0.021804049,sell,hold,hold,hold
10/30/2019,WDC,Information Technology,11/27/2019,11/6/2019,10/31/2019,62.15999985,50.40999985,53.72000122,51.65000153,-0.189028314,-0.135778614,-0.169079767,sell,sell,sell,hold
10/30/2020,WU,Information Technology,11/27/2020,11/6/2020,10/31/2020,19.44000053,22.52000046,20.59000015,20.32999992,0.158436206,0.059156357,0.04578186,buy,buy,buy,hold
8/4/2020,WU,Information Technology,9/1/2020,8/11/2020,8/5/2020,24.19000053,23.60000038,23.22999954,22.87999916,-0.02439025,-0.039685861,-0.054154665,hold,sell,sell,hold
5/5/2020,WU,Information Technology,6/2/2020,5/12/2020,5/6/2020,19.36000061,23.04999924,18.87000084,19.46999931,0.190599097,-0.025309905,0.005681751,buy,hold,hold,hold
2/11/2020,WU,Information Technology,3/10/2020,2/18/2020,2/12/2020,28.23999977,21.89999962,25.79000092,26.12999916,-0.224504257,-0.086756334,-0.074716736,sell,sell,sell,hold
10/31/2019,WU,Information Technology,11/28/2019,11/7/2019,11/1/2019,25.05999947,26.87999916,27.86000061,26.47999954,0.072625688,0.111731892,0.056664011,buy,buy,buy,hold
8/1/2019,WU,Information Technology,8/29/2019,8/8/2019,8/2/2019,21.09000015,22.12000084,21.61000061,21.81999969,0.048838344,0.024656257,0.034613539,buy,hold,buy,hold
5/8/2019,WU,Information Technology,6/5/2019,5/15/2019,5/9/2019,19.20000076,19.85000038,19.44000053,19.20000076,0.033854145,0.012499988,0,buy,hold,hold,hold
2/7/2019,WU,Information Technology,3/7/2019,2/14/2019,2/8/2019,18.31999969,17.70999908,17.75,18.01000023,-0.033296977,-0.031113521,-0.016921369,sell,sell,hold,hold
11/2/2018,WU,Information Technology,11/30/2018,11/9/2018,11/3/2018,17.90999985,18.72999954,18.81999969,18.44000053,0.045784461,0.050809595,0.029592445,buy,buy,hold,hold
8/2/2018,WU,Information Technology,8/30/2018,8/9/2018,8/3/2018,20.59000015,18.79999924,18.92000008,19.39999962,-0.086935449,-0.081107337,-0.057795072,sell,sell,sell,hold
11/5/2020,WRK,Materials,12/3/2020,11/12/2020,11/6/2020,39.22999954,42.86000061,38.93999863,39.02000046,0.092531254,-0.007392325,-0.005353023,buy,hold,hold,hold
8/4/2020,WRK,Materials,9/1/2020,8/11/2020,8/5/2020,29.27000046,32.06999969,30.89999962,29.84000015,0.095661059,0.055688389,0.019473853,buy,buy,hold,hold
5/5/2020,WRK,Materials,6/2/2020,5/12/2020,5/6/2020,25.05999947,28.36000061,25.20000076,24.70000076,0.131684007,0.005586644,-0.014365471,buy,hold,hold,hold
1/30/2020,WRK,Materials,2/27/2020,2/6/2020,1/31/2020,40.02000046,32.72000122,41.66999817,39,-0.182408774,0.041229328,-0.025487268,sell,buy,hold,hold
11/7/2019,WRK,Materials,12/5/2019,11/14/2019,11/8/2019,39.04000092,39.97999954,40.5,39.75,0.024077833,0.037397517,0.018186452,hold,buy,hold,hold
8/1/2019,WRK,Materials,8/29/2019,8/8/2019,8/2/2019,37.25999832,34.11000061,34.81999969,36.84999847,-0.084541005,-0.065485742,-0.011003754,sell,sell,hold,hold
4/30/2019,WRK,Materials,5/28/2019,5/7/2019,5/1/2019,38.38000107,34.02000046,38.29999924,37.99000168,-0.113600847,-0.002084467,-0.010161526,sell,hold,hold,hold
1/31/2019,WRK,Materials,2/28/2019,2/7/2019,2/1/2019,40.70999908,37.38000107,37.90000153,38.70000076,-0.081798037,-0.069024751,-0.049373578,sell,sell,sell,hold
11/5/2018,WRK,Materials,12/3/2018,11/12/2018,11/6/2018,45.36999893,47.27000046,44.79000092,46.72999954,0.041877927,-0.012783734,0.029975769,buy,hold,hold,hold
10/30/2020,WY,Real Estate,11/27/2020,11/6/2020,10/31/2020,27.29000092,28.70999908,28.28000069,28.12000084,0.052033643,0.036277015,0.030414067,buy,buy,buy,hold
7/31/2020,WY,Real Estate,8/28/2020,8/7/2020,8/1/2020,27.80999947,30.88999939,28.35000038,28,0.110751528,0.019417509,0.006832094,buy,hold,hold,hold
5/1/2020,WY,Real Estate,5/29/2020,5/8/2020,5/2/2020,17.96999931,20.19000053,19.85000038,17.78000069,0.123539305,0.104618873,-0.010573102,buy,buy,hold,hold
1/31/2020,WY,Real Estate,2/28/2020,2/7/2020,2/1/2020,28.95000076,25.97999954,28.57999992,28.21999931,-0.102590713,-0.012780685,-0.025215939,sell,hold,hold,hold
