Symbol,Sample Time,Open,High,Low,Close,Volume,HighShort,LowLong,LowShort
NQ=F,7/18/2016 4:00,4580,4621.75,4577,4608.25,183261,62,38,62
NQ=F,7/19/2016 4:00,4609.5,4611.25,4588.25,4606.5,165175,62,38,59
NQ=F,7/20/2016 4:00,4609,4659,4597.75,4650.5,182311,61,39,58
NQ=F,7/21/2016 4:00,4654,4662.25,4626.75,4638.25,181960,61,39,58
NQ=F,7/22/2016 4:00,4638.5,4664.5,4628.5,4657.25,152974,61,39,56
NQ=F,7/25/2016 4:00,4659.25,4669.5,4643.5,4653.75,146154,57,43,56
NQ=F,7/26/2016 4:00,4658.5,4688.25,4641,4663.75,209762,57,43,56
NQ=F,7/27/2016 4:00,4691.25,4714,4676.75,4707.75,230410,57,43,55
NQ=F,7/28/2016 4:00,4710.25,4732,4689.5,4719.75,220001,58,42,55
NQ=F,7/29/2016 4:00,4731.75,4736.5,4709,4726.75,207360,60,40,57
NQ=F,8/1/2016 4:00,4737.5,4760.25,4721,4744.5,199516,60,40,58
NQ=F,8/2/2016 4:00,4749.25,4759.5,4681.75,4714.25,261263,61,39,58
NQ=F,8/3/2016 4:00,4713.25,4729.25,4698,4728.25,170596,62,38,61
NQ=F,8/4/2016 4:00,4726.5,4747,4715,4743.75,167881,63,37,61
NQ=F,8/5/2016 4:00,4745,4797.75,4742.5,4783,180947,63,37,61
NQ=F,8/8/2016 4:00,4784.75,4800.75,4766.25,4779.25,132186,63,37,62
NQ=F,8/9/2016 4:00,4780.5,4807.75,4777.5,4791.75,134336,64,36,62
NQ=F,8/10/2016 4:00,4793.5,4800.25,4767.25,4781.5,141495,64,36,61
NQ=F,8/11/2016 4:00,4782.25,4811,4775.75,4800,147601,63,37,62
NQ=F,8/12/2016 4:00,4800,4806.75,4787,4804.25,131960,62,38,60
NQ=F,8/15/2016 4:00,4806.75,4835.25,4805,4822.75,130170,62,38,60
NQ=F,8/16/2016 4:00,4822.75,4824.5,4796.5,4798.5,156061,63,37,60
NQ=F,8/17/2016 4:00,4800.75,4809.75,4772,4804,197778,63,37,61
NQ=F,8/18/2016 4:00,4808.25,4814,4792.75,4808.5,149002,63,37,60
NQ=F,8/19/2016 4:00,4808,4816.75,4785,4807,194623,62,38,62
NQ=F,8/22/2016 4:00,4809.25,4818,4789.5,4811.75,196397,63,37,62
NQ=F,8/23/2016 4:00,4809.25,4836.75,4807.75,4817,160448,64,36,61
NQ=F,8/24/2016 4:00,4818.5,4823.5,4770.75,4786.25,190472,64,36,62
NQ=F,8/25/2016 4:00,4786.5,4794,4768.25,4782.25,194394,63,37,61
NQ=F,8/26/2016 4:00,4783.5,4817.5,4757.25,4785.75,281261,68,32,63
NQ=F,8/29/2016 4:00,4786,4805.75,4774,4793.25,146925,68,32,67
NQ=F,8/30/2016 4:00,4795,4798.5,4759.75,4776,186259,67,33,63
NQ=F,8/31/2016 4:00,4778.25,4779.25,4751.5,4773.75,198477,64,36,61
NQ=F,9/1/2016 4:00,4774,4795.25,4749.5,4777.5,248348,64,36,62
NQ=F,9/2/2016 4:00,4777.5,4817.75,4774.25,4795.25,227919,64,36,63
NQ=F,9/6/2016 4:00,4801.25,4831.5,4782.25,4827.5,208188,64,36,61
NQ=F,9/7/2016 4:00,4830.25,4839.5,4812.5,4828.75,193455,63,37,62
NQ=F,9/8/2016 4:00,4827.75,4837,4789.5,4796,251333,63,37,60
NQ=F,9/9/2016 4:00,4796,4798,4665,4671,265154,63,37,61
NQ=F,9/12/2016 4:00,4671,4772,4629,4766.75,178342,63,37,61
NQ=F,9/13/2016 4:00,4763.25,4764.75,4699.25,4727.75,142822,63,37,55
NQ=F,9/14/2016 4:00,4732.75,4771,4724,4732.5,77624,57,43,52
NQ=F,9/15/2016 4:00,4734,4826.75,4720.5,4817.75,61726,52,48,52
NQ=F,9/16/2016 4:00,4813.25,4828.75,4799,4817,285889,52,48,50
NQ=F,9/19/2016 4:00,4814.75,4841.75,4782.5,4794.25,235031,52,48,46
NQ=F,9/20/2016 4:00,4796.75,4820.5,4790,4798.5,195027,51,49,46
NQ=F,9/21/2016 4:00,4800,4854.5,4788.5,4850,291231,51,49,47
NQ=F,9/22/2016 4:00,4849,4892.25,4842.75,4886.25,196512,49,51,47
NQ=F,9/23/2016 4:00,4887.25,4889.75,4848.25,4856.5,197323,47,53,47
NQ=F,9/26/2016 4:00,4852,4859.5,4807.5,4815,209587,52,48,47
NQ=F,9/27/2016 4:00,4813.75,4864.5,4800.75,4860.75,227156,51,49,48
NQ=F,9/28/2016 4:00,4857.5,4873.25,4844.75,4868.25,208679,50,50,47
NQ=F,9/29/2016 4:00,4866.75,4876.5,4812.5,4844.25,306337,49,51,44
NQ=F,9/30/2016 4:00,4839.25,4885.5,4811.75,4870.25,248154,48,52,44
NQ=F,10/3/2016 4:00,4867.25,4879.5,4842.75,4865.75,177125,48,52,48
NQ=F,10/4/2016 4:00,4866.75,4888,4836.25,4857.5,276978,51,49,47
NQ=F,10/5/2016 4:00,4856.5,4888.5,4849.25,4873.5,182962,51,49,48
NQ=F,10/6/2016 4:00,4874,4881,4845.5,4872,187196,52,48,46
NQ=F,10/7/2016 4:00,4870.25,4883.75,4834.75,4859,281205,49,51,46
NQ=F,10/11/2016 4:00,4892,4897.25,4798,4827,316603,51,49,47
NQ=F,10/12/2016 4:00,4822.25,4842,4800.25,4813.5,234222,50,50,50
NQ=F,10/13/2016 4:00,4804.75,4813,4754.5,4796,297938,54,46,50
NQ=F,10/14/2016 4:00,4796,4841,4786.25,4804.25,237878,55,45,51
NQ=F,10/17/2016 4:00,4803.5,4810.5,4781,4803.25,179668,55,45,50
NQ=F,10/18/2016 4:00,4802.25,4856.75,4799.75,4827,205551,57,43,52
NQ=F,10/19/2016 4:00,4823.75,4840.25,4811,4830.25,148339,56,44,52
NQ=F,10/20/2016 4:00,4828.25,4847.25,4798.75,4843.75,248117,55,45,54
NQ=F,10/21/2016 4:00,4844.25,4849,4814.75,4843.25,188661,58,42,54
NQ=F,10/24/2016 4:00,4847.25,4908.75,4842.75,4902.75,182257,57,43,53
NQ=F,10/25/2016 4:00,4906.25,4919.5,4873.5,4886,184984,59,41,52
NQ=F,10/26/2016 4:00,4874,4881.75,4839.5,4853.75,234117,60,40,56
NQ=F,10/27/2016 4:00,4852,4880.25,4804.25,4807,261342,59,41,57
NQ=F,10/28/2016 4:00,4818.25,4843.25,4786.5,4806,325145,58,42,57
NQ=F,10/31/2016 4:00,4795.25,4830,4788.25,4796.75,199169,61,39,56
NQ=F,11/1/2016 4:00,4802.75,4817,4718.75,4757.25,307806,61,39,57
NQ=F,11/2/2016 4:00,4754.5,4768.5,4708.25,4716.75,300313,57,43,55
NQ=F,11/3/2016 4:00,4700,4729.5,4668.25,4674.5,280599,56,44,52
NQ=F,11/4/2016 4:00,4671.25,4695.5,4651.25,4657.75,264048,55,45,51
NQ=F,11/7/2016 5:00,4709.75,4781.75,4709.75,4775.75,223773,55,45,54
NQ=F,11/8/2016 5:00,4777.5,4822.5,4752.75,4802.25,219987,54,46,51
NQ=F,11/9/2016 5:00,4807.25,4837.5,4558.5,4820.5,719499,53,47,51
NQ=F,11/10/2016 5:00,4817.5,4879.75,4679.25,4743.75,555100,55,45,52
NQ=F,11/14/2016 5:00,4753,4784.5,4672.75,4694.5,285041,53,47,51
NQ=F,11/15/2016 5:00,4692.75,4779.25,4688,4766,238486,53,47,51
NQ=F,11/16/2016 5:00,4765,4794.75,4736.25,4783.25,195711,52,48,51
NQ=F,11/17/2016 5:00,4781.5,4831.5,4778,4828.5,190166,51,49,45
NQ=F,11/18/2016 5:00,4828.75,4840.5,4803,4808.5,168797,51,49,47
NQ=F,11/21/2016 5:00,4813.5,4862,4803.25,4854,167542,49,51,44
NQ=F,11/22/2016 5:00,4858,4884.75,4857,4874.75,157465,48,52,44
NQ=F,11/23/2016 5:00,4877.25,4882.5,4830.25,4849.5,159650,48,52,44
NQ=F,11/25/2016 5:00,4850.5,4870,4839.5,4868.5,75485,46,54,45
NQ=F,11/28/2016 5:00,4864.25,4879.75,4842.75,4861,143185,48,52,46
NQ=F,11/29/2016 5:00,4861,4897.75,4847.5,4875,175916,50,50,46
NQ=F,11/30/2016 5:00,4872.5,4885.5,4812.5,4816,231494,57,43,48
NQ=F,12/1/2016 5:00,4819,4827.5,4722.75,4736.5,291375,60,40,53
NQ=F,12/2/2016 5:00,4735.5,4759,4707.25,4738.5,235325,60,40,56
NQ=F,12/5/2016 5:00,4719,4795.75,4701.5,4780.5,207428,58,42,55
NQ=F,12/6/2016 5:00,4780.75,4796.5,4767.75,4786.75,185123,57,43,49
NQ=F,12/7/2016 5:00,4788.75,4854.75,4763.5,4841.75,232690,51,49,47
NQ=F,12/8/2016 5:00,4844.5,4869.5,4836,4863,225777,50,50,47
NQ=F,12/9/2016 5:00,4861.25,4897.5,4852.5,4893.75,133170,52,48,49
NQ=F,12/12/2016 5:00,4899,4917,4852.5,4867.75,124198,54,46,51
NQ=F,12/13/2016 5:00,4867,4962,4861.5,4937.75,131855,53,47,52
NQ=F,12/14/2016 5:00,4939.5,4956.5,4910.25,4931.75,74019,53,47,50
NQ=F,12/15/2016 5:00,4928.5,4960.75,4917.5,4934.5,48306,54,46,51
NQ=F,12/16/2016 5:00,4938,4948.25,4930.25,4943.5,185358,52,48,48
NQ=F,12/19/2016 5:00,4915.75,4966.25,4912.5,4938.75,146138,50,50,47
NQ=F,12/20/2016 5:00,4939.5,4963.25,4938.5,4956,109979,50,50,47
NQ=F,12/21/2016 5:00,4956,4960,4939.25,4949.5,90653,48,52,47
NQ=F,12/22/2016 5:00,4948,4953,4917,4936.5,110522,49,51,47
NQ=F,12/23/2016 5:00,4933.75,4943.75,4922.75,4942.25,69061,52,48,46
NQ=F,12/27/2016 5:00,4942,4994.5,4940,4961.25,100365,51,49,49
NQ=F,12/28/2016 5:00,4961.25,4979.25,4920.25,4923.75,136664,52,48,49
NQ=F,12/29/2016 5:00,4923.75,4933.5,4901.25,4918.5,121556,52,48,50
NQ=F,12/30/2016 5:00,4920.5,4940,4850,4864,197659,51,49,51
NQ=F,1/3/2017 5:00,4876.75,4927.5,4876.75,4906.25,215983,51,49,49
NQ=F,1/4/2017 5:00,4906.5,4942.5,4903,4933.5,171952,54,46,51
NQ=F,1/5/2017 5:00,4934.75,4964.25,4920.5,4962,169565,54,46,51
NQ=F,1/6/2017 5:00,4962.5,5017.5,4952.5,5004,183315,55,45,53
NQ=F,1/9/2017 5:00,5004.5,5029.5,5002.5,5022,148112,57,43,54
NQ=F,1/10/2017 5:00,5022,5047,5007.25,5031.25,153774,56,44,56
NQ=F,1/11/2017 5:00,5032.75,5048.25,5007.5,5046.5,218752,56,44,53
NQ=F,1/12/2017 5:00,5044.5,5044.75,4990.25,5034.75,212324,57,43,52
NQ=F,1/13/2017 5:00,5035.25,5063.25,5035.25,5061.25,136613,56,44,50
NQ=F,1/17/2017 5:00,5056.25,5059,5025,5040.25,198098,52,48,50
NQ=F,1/18/2017 5:00,5040.5,5057.25,5034,5054.5,159690,51,49,49
NQ=F,1/19/2017 5:00,5053.25,5074.75,5036.5,5053.5,185603,50,50,50
NQ=F,1/20/2017 5:00,5055.5,5083,5044.75,5058.25,216184,51,49,48
NQ=F,1/23/2017 5:00,5059,5069.75,5030.25,5063.5,181150,52,48,48
NQ=F,1/24/2017 5:00,5063.75,5104,5060,5096.25,141578,52,48,50
NQ=F,1/25/2017 5:00,5100,5150,5099.75,5146.5,153214,53,47,51
NQ=F,1/26/2017 5:00,5148.25,5168.5,5141.75,5147.75,173375,53,47,49
NQ=F,1/27/2017 5:00,5144.25,5167.5,5139.25,5162.5,138335,56,44,55
NQ=F,1/30/2017 5:00,5146.25,5154.5,5094.5,5124.5,249340,56,44,52
NQ=F,1/31/2017 5:00,5123.5,5135,5083.25,5112.75,214696,58,42,55
NQ=F,2/1/2017 5:00,5132,5158.25,5123,5148.5,237364,57,43,55
NQ=F,2/2/2017 5:00,5147.75,5157.5,5119.5,5131,209875,55,45,55
NQ=F,2/3/2017 5:00,5129.5,5162.25,5119.75,5155,181444,55,45,55
NQ=F,2/6/2017 5:00,5157.25,5163.5,5140.25,5157.75,145402,55,45,54
NQ=F,2/7/2017 5:00,5157,5192,5154.25,5176.75,164423,57,43,54
NQ=F,2/8/2017 5:00,5175,5197,5163.5,5191.25,166260,58,42,55
NQ=F,2/9/2017 5:00,5189.75,5219.25,5186.25,5212.25,157897,56,44,54
NQ=F,2/10/2017 5:00,5211.25,5232.5,5209.75,5226.75,147032,57,43,55
NQ=F,2/13/2017 5:00,5229.25,5261.5,5226.75,5259.25,144520,57,43,57
NQ=F,2/14/2017 5:00,5259.25,5278,5239.75,5276,166904,57,43,56
NQ=F,2/15/2017 5:00,5274.5,5313.5,5265.25,5310,168262,58,42,47
NQ=F,2/16/2017 5:00,5313,5317,5288.5,5300.5,209931,54,46,49
NQ=F,2/17/2017 5:00,5300.25,5328.75,5286.75,5325.75,170805,59,41,51
NQ=F,2/21/2017 5:00,5323.5,5353.75,5320.5,5343.75,192758,60,40,56
NQ=F,2/22/2017 5:00,5345.5,5355.5,5336.25,5351,156582,60,40,57
NQ=F,2/23/2017 5:00,5352.5,5361.25,5310.75,5332,240394,59,41,58
NQ=F,2/24/2017 5:00,5329.25,5344.5,5299,5343.25,211944,59,41,56
NQ=F,2/27/2017 5:00,5340,5352.5,5323.25,5347.5,153779,56,44,54
NQ=F,2/28/2017 5:00,5345,5350,5317,5332.25,168037,57,43,54
NQ=F,3/1/2017 5:00,5334.5,5400,5332,5386,241769,57,43,52
NQ=F,3/2/2017 5:00,5382.75,5393.75,5356.25,5364.75,206020,53,47,51
NQ=F,3/3/2017 5:00,5358.75,5373.5,5344.25,5372,176727,52,48,52
NQ=F,3/6/2017 5:00,5369,5374.5,5339,5361,166727,52,48,51
NQ=F,3/7/2017 5:00,5354.75,5374.25,5341.5,5349.75,180791,53,47,51
NQ=F,3/8/2017 5:00,5350,5377.25,5333.75,5363,221615,,,
NQ=F,3/9/2017 5:00,5362.25,5372,5335.5,5366.75,249227,,,
NQ=F,3/10/2017 5:00,5370,5395.25,5363,5382,159754,,,
NQ=F,3/13/2017 4:00,5381,5396.5,5371.75,5395.5,85360,,,
NQ=F,3/14/2017 4:00,5394.5,5396.75,5360,5381.5,92067,,,
NQ=F,3/15/2017 4:00,5380.5,5427.25,5376,5415.25,63828,,,
NQ=F,3/16/2017 4:00,5412.25,5440,5398.75,5413,35580,,,
NQ=F,3/17/2017 4:00,5411.75,5423,5405.75,5417.25,143955,,,
NQ=F,3/20/2017 4:00,5407.25,5428,5396,5418.5,144687,,,
NQ=F,3/21/2017 4:00,5415.75,5441,5330,5338.25,414738,,,
NQ=F,3/22/2017 4:00,5334.25,5376.25,5315,5365.75,335865,,,
NQ=F,3/23/2017 4:00,5365.5,5378.5,5347.25,5354.5,269772,,,
NQ=F,3/24/2017 4:00,5357,5395,5347.5,5378.75,294980,,,
NQ=F,3/27/2017 4:00,5360,5385.75,5317.25,5379,276499,,,
NQ=F,3/28/2017 4:00,5382.5,5424.75,5363.5,5405,245032,,,
NQ=F,3/29/2017 4:00,5409,5437.5,5404.75,5436,173940,,,
NQ=F,3/30/2017 4:00,5436,5451,5426.5,5437.5,163121,,,
NQ=F,3/31/2017 4:00,5440.75,5452.75,5421,5438.5,166661,,,
NQ=F,4/3/2017 4:00,5436.75,5455,5403.25,5434.5,264740,,,
NQ=F,4/4/2017 4:00,5432.75,5448,5406.75,5444,195119,,,
NQ=F,4/5/2017 4:00,5447,5481.25,5409,5416.25,301129,,,
NQ=F,4/6/2017 4:00,5414,5437.25,5390,5422.75,287867,,,
NQ=F,4/7/2017 4:00,5426.75,5436,5382.75,5421.25,243807,,,
NQ=F,4/10/2017 4:00,5420.75,5443.75,5405.75,5422.25,197534,,,
NQ=F,4/11/2017 4:00,5426.75,5429.25,5358,5401.75,332142,,,
NQ=F,4/12/2017 4:00,5402.75,5412.75,5369,5372.75,251108,,,
NQ=F,4/13/2017 4:00,5369,5399.5,5347.5,5359,278784,,,
NQ=F,4/17/2017 4:00,5352.75,5399.5,5347.75,5395.25,148626,,,
NQ=F,4/18/2017 4:00,5397.5,5405.25,5375.5,5389.25,246219,,,
NQ=F,4/19/2017 4:00,5389.75,5430.75,5388.75,5397.75,213579,,,
NQ=F,4/20/2017 4:00,5398,5454.75,5394.5,5442.75,231392,,,
NQ=F,4/21/2017 4:00,5445,5454.75,5427.5,5442,193756,,,
NQ=F,4/24/2017 4:00,5471,5512.75,5471,5504,212519,,,
NQ=F,4/25/2017 4:00,5502,5557.25,5499,5548.25,172850,,,
NQ=F,4/26/2017 4:00,5546.75,5562.5,5535,5536.25,221754,,,
NQ=F,4/27/2017 4:00,5535.25,5599,5534.25,5591,194734,,,
NQ=F,4/28/2017 4:00,5584.5,5597.75,5571.75,5580.5,185941,,,
NQ=F,5/1/2017 4:00,5581,5637.25,5573.5,5630.75,166028,,,
NQ=F,5/2/2017 4:00,5629,5641.75,5622.5,5639.75,169050,,,
NQ=F,5/3/2017 4:00,5621,5631,5606,5613.25,206431,,,
NQ=F,5/4/2017 4:00,5609,5634,5603.75,5625.75,223464,,,
NQ=F,5/5/2017 4:00,5627,5649.5,5612.5,5648.25,166263,,,
NQ=F,5/8/2017 4:00,5658.25,5660.5,5634.5,5655.5,164353,,,
NQ=F,5/9/2017 4:00,5654.25,5687.75,5650.75,5676.25,194000,,,
NQ=F,5/10/2017 4:00,5678.5,5679.75,5658.25,5675.5,174081,,,
NQ=F,5/11/2017 4:00,5674.75,5676.25,5636.25,5670.75,238806,,,
NQ=F,5/12/2017 4:00,5670,5689.75,5656.5,5689,186832,,,
NQ=F,5/15/2017 4:00,5689.5,5706.5,5682.5,5701.25,180918,,,
NQ=F,5/16/2017 4:00,5705,5727.25,5696.25,5724.25,183423,,,
NQ=F,5/17/2017 4:00,5723.5,5724,5574.75,5578.75,506880,,,
NQ=F,5/18/2017 4:00,5575.5,5648.5,5550.5,5630.5,522258,,,
NQ=F,5/19/2017 4:00,5631.5,5676.5,5622,5653.25,292202,,,
NQ=F,5/22/2017 4:00,5652.75,5704.25,5648.75,5702,198203,,,
NQ=F,5/23/2017 4:00,5701.5,5718.5,5688.5,5711.5,219010,,,
NQ=F,5/24/2017 4:00,5709.5,5734.5,5705.25,5731.25,191514,,,
NQ=F,5/25/2017 4:00,5731.5,5795.5,5731.25,5782,239940,,,
NQ=F,5/26/2017 4:00,5781.25,5796.5,5772.75,5792.25,163404,,,
NQ=F,5/30/2017 4:00,5793,5803.5,5778.25,5792,197717,,,
NQ=F,5/31/2017 4:00,5792.5,5819.25,5763.75,5793.25,332645,,,
NQ=F,6/1/2017 4:00,5804.75,5824,5780.5,5822,266069,,,
NQ=F,6/2/2017 4:00,5823.75,5886.75,5822,5886,298205,,,
NQ=F,6/5/2017 4:00,5878.25,5891.25,5872.75,5880.75,177414,,,
NQ=F,6/6/2017 4:00,5880.25,5893.25,5848.5,5863.25,257087,,,
NQ=F,6/7/2017 4:00,5862.25,5884.75,5845.75,5879.75,274935,,,
NQ=F,6/8/2017 4:00,5877.75,5897.75,5853.5,5885,266471,,,
NQ=F,6/9/2017 4:00,5872.5,5898.75,5660.25,5740.5,425289,,,
NQ=F,6/12/2017 4:00,5740.5,5746.5,5634.5,5711,260181,,,
NQ=F,6/13/2017 4:00,5713.25,5760.25,5706.75,5751.25,144808,,,
NQ=F,6/14/2017 4:00,5752.25,5780,5680,5725.25,120807,,,
NQ=F,6/15/2017 4:00,5722.75,5724.5,5633.75,5702.5,64524,,,
NQ=F,6/16/2017 4:00,5701.5,5720,5685,5702,356290,,,
NQ=F,6/19/2017 4:00,5694.25,5782.5,5683.25,5766,271968,,,
NQ=F,6/20/2017 4:00,5766.75,5784,5729,5732.75,301241,,,
NQ=F,6/21/2017 4:00,5728.25,5796.5,5699,5796,319202,,,
NQ=F,6/22/2017 4:00,5793.25,5814.5,5770.75,5785.75,233021,,,
NQ=F,6/23/2017 4:00,5785.5,5815.5,5763,5812.25,213552,,,
NQ=F,6/26/2017 4:00,5803,5852,5768,5778.25,311741,,,
NQ=F,6/27/2017 4:00,5780.75,5784,5669,5676.5,418001,,,
NQ=F,6/28/2017 4:00,5673.75,5768.75,5632,5763.5,396603,,,
NQ=F,6/29/2017 4:00,5766.25,5776,5601,5653,604720,,,
NQ=F,6/30/2017 4:00,5648.25,5686.5,5623.5,5652.75,336513,,,
NQ=F,7/5/2017 4:00,5591.25,5667.75,5560.25,5651.5,392297,,,
NQ=F,7/6/2017 4:00,5650.5,5652.75,5580,5596.75,370735,,,
NQ=F,7/7/2017 4:00,5598.5,5676.5,5591.5,5655.75,266767,,,
NQ=F,7/10/2017 4:00,5663,5711.5,5650,5694,241360,,,
NQ=F,7/11/2017 4:00,5692,5722.5,5667.5,5720,283454,,,
NQ=F,7/12/2017 4:00,5719.5,5790,5712.75,5785.75,262329,,,
NQ=F,7/13/2017 4:00,5786.75,5812,5777.25,5797.5,240958,,,
NQ=F,7/14/2017 4:00,5799.5,5847.75,5787.75,5843.25,230871,,,
NQ=F,7/17/2017 4:00,5843.5,5863.75,5831.25,5855,217890,,,
NQ=F,7/18/2017 4:00,5858.25,5898.5,5820.25,5882.75,246038,,,
NQ=F,7/19/2017 4:00,5895.5,5925,5889,5918.25,233290,,,
NQ=F,7/20/2017 4:00,5919.5,5938.5,5897,5925.25,265354,,,
NQ=F,7/21/2017 4:00,5930.75,5931.25,5890.5,5918.75,254484,,,
NQ=F,7/24/2017 4:00,5919.25,5954.75,5905,5934,195018,,,
NQ=F,7/25/2017 4:00,5925.25,5946.25,5915.75,5933.75,237095,,,
NQ=F,7/26/2017 4:00,5933.75,5958,5927,5948,190190,,,
NQ=F,7/27/2017 4:00,5961,5995.75,5844.75,5909.5,539445,,,
NQ=F,7/28/2017 4:00,5909,5918.25,5850,5910.25,338476,,,
NQ=F,7/31/2017 4:00,5910,5933.5,5870.25,5882.5,280483,,,
NQ=F,8/1/2017 4:00,5884.5,5931.25,5875.5,5889.25,229005,,,
NQ=F,8/2/2017 4:00,5933,5947.5,5856.25,5910.75,389618,,,
NQ=F,8/3/2017 4:00,5911.25,5924.5,5877.25,5890,289423,,,
NQ=F,8/4/2017 4:00,5889,5912,5874.25,5898,256730,,,
NQ=F,8/7/2017 4:00,5900,5937.75,5898,5934,165201,,,
NQ=F,8/8/2017 4:00,5935,5972.75,5907.5,5918,305079,,,
NQ=F,8/9/2017 4:00,5913.25,5924.5,5861.75,5922.5,377648,,,
NQ=F,8/10/2017 4:00,5922.5,5923,5767.25,5789.75,548167,,,
NQ=F,8/11/2017 4:00,5769,5845.75,5761,5838.25,394754,,,
NQ=F,8/14/2017 4:00,5837.25,5916.75,5837.25,5910,261541,,,
NQ=F,8/15/2017 4:00,5913.5,5945,5895.5,5912,249827,,,
NQ=F,8/16/2017 4:00,5915.25,5949.5,5902,5923.5,293910,,,
NQ=F,8/17/2017 4:00,5920,5923.75,5786.5,5800.25,511900,,,
NQ=F,8/18/2017 4:00,5792.25,5835,5772.5,5801.25,443313,,,
NQ=F,8/21/2017 4:00,5805,5816.75,5752.25,5794,360383,,,
NQ=F,8/22/2017 4:00,5795.25,5882.25,5794.25,5878.5,307895,,,
NQ=F,8/23/2017 4:00,5878.25,5884,5841.5,5848,301682,,,
NQ=F,8/24/2017 4:00,5845.75,5874.25,5803.25,5840.5,372774,,,
NQ=F,8/25/2017 4:00,5845.25,5874,5816.5,5825,300167,,,
NQ=F,8/28/2017 4:00,5819.75,5856,5801.25,5844.75,216424,,,
NQ=F,8/29/2017 4:00,5820,5875.5,5777.25,5869.75,334338,,,
NQ=F,8/30/2017 4:00,5869.75,5944,5862.5,5935,273971,,,
NQ=F,8/31/2017 4:00,5936.25,5998,5932.5,5990.75,273833,,,
NQ=F,9/1/2017 4:00,5994,6019.75,5973.25,5988.25,229855,,,
NQ=F,9/5/2017 4:00,5956.5,5984.75,5889.5,5939.25,485650,,,
NQ=F,9/6/2017 4:00,5943.5,5965.75,5909.25,5955,335781,,,
NQ=F,9/7/2017 4:00,5952,5981.5,5932.25,5970,301526,,,
NQ=F,9/8/2017 4:00,5969.25,5972,5907.5,5916.25,190958,,,
NQ=F,9/11/2017 4:00,5928.75,5991.75,5928.75,5982.5,160000,,,
NQ=F,9/12/2017 4:00,5981.25,6004,5967.5,5996.5,125609,,,
NQ=F,9/13/2017 4:00,5999,6005.25,5975.5,6002,76177,,,
NQ=F,9/14/2017 4:00,6001.75,6002.5,5963.5,5966.25,72484,,,
NQ=F,9/15/2017 4:00,5965.25,5978.25,5945.25,5974,268013,,,
NQ=F,9/18/2017 4:00,5999.25,6018.25,5967.25,5986.75,235721,,,
NQ=F,9/19/2017 4:00,5989.75,6004.75,5975,5997,212483,,,
NQ=F,9/20/2017 4:00,5997,6000.5,5930.5,5978.5,347504,,,
NQ=F,9/21/2017 4:00,5976,5980.25,5919.25,5945.25,343404,,,
NQ=F,9/22/2017 4:00,5944.25,5945.5,5911,5935.75,272649,,,
NQ=F,9/25/2017 4:00,5930.75,5954.25,5842,5876.5,447828,,,
NQ=F,9/26/2017 4:00,5878.75,5912.5,5862.75,5892.5,343472,,,
NQ=F,9/27/2017 4:00,5889.75,5963,5886.5,5941,349282,,,
NQ=F,9/28/2017 4:00,5936,5948.25,5911.25,5938.5,268097,,,
NQ=F,9/29/2017 4:00,5939.25,5985.5,5933,5982.5,275661,,,
NQ=F,10/2/2017 4:00,5984,6009.75,5958.5,5980.5,269518,,,
NQ=F,10/3/2017 4:00,5985.5,6004.75,5978.75,5998,207901,,,
NQ=F,10/4/2017 4:00,5999,6015.5,5979.5,6004,236714,,,
NQ=F,10/5/2017 4:00,6005,6068,6001,6065.75,254723,,,
NQ=F,10/6/2017 4:00,6062.25,6071.5,6037.5,6064.25,232608,,,
NQ=F,10/9/2017 4:00,6062.5,6084,6054.75,6064.5,155751,,,
NQ=F,10/10/2017 4:00,6062.25,6088.5,6039,6065.25,238961,,,
NQ=F,10/11/2017 4:00,6064.5,6086,6053.25,6082.5,180901,,,
NQ=F,10/12/2017 4:00,6083.5,6097,6066.5,6074.75,200082,,,
NQ=F,10/13/2017 4:00,6073,6104,6068.5,6099.75,178530,,,
NQ=F,10/16/2017 4:00,6101.5,6121.5,6098,6120.25,167591,,,
NQ=F,10/17/2017 4:00,6119.75,6125.5,6105,6123.75,154430,,,
NQ=F,10/18/2017 4:00,6122.25,6132.75,6108,6119.25,180414,,,
NQ=F,10/19/2017 4:00,6121.25,6121.75,6051.25,6097.75,332212,,,
NQ=F,10/20/2017 4:00,6097.75,6129.5,6090.5,6111,222217,,,
NQ=F,10/23/2017 4:00,6109.5,6128,6060.5,6064.75,247882,,,
NQ=F,10/24/2017 4:00,6064.75,6092.5,6057,6079.5,235526,,,
NQ=F,10/25/2017 4:00,6073.5,6087.5,6011,6064.5,436671,,,
NQ=F,10/26/2017 4:00,6065,6096.25,6035,6084.75,320283,,,
NQ=F,10/27/2017 4:00,6092,6225.75,6078.75,6215.25,435844,,,
NQ=F,10/30/2017 4:00,6209.5,6251.5,6202.25,6224.25,360344,,,
NQ=F,10/31/2017 4:00,6221.75,6258.75,6219.25,6249.75,239132,,,
NQ=F,11/1/2017 4:00,6249.75,6284.5,6223.5,6240.75,346061,,,
NQ=F,11/2/2017 4:00,6230,6263,6192.5,6235.75,356528,,,
NQ=F,11/3/2017 4:00,6252.5,6296.75,6236,6290.5,301691,,,
NQ=F,11/6/2017 5:00,6285.25,6317.5,6268,6313.5,218392,,,
NQ=F,11/7/2017 5:00,6311.5,6331.5,6296.25,6316,284157,,,
