stock,Actual,pred,PredLag
,80.56892,80.56892,80.497856
,80.497856,80.497856,80.41333
,80.41333,80.41333,80.313774
,80.313774,80.313774,80.2475
,80.2475,80.2475,80.307785
,80.307785,80.307785,80.50007
,80.50007,80.50007,80.73745
,80.73745,80.73745,80.99086
,80.99086,80.99086,81.27188
,81.27188,81.27188,81.60469
,81.60469,81.60469,81.97737
,81.97737,81.97737,82.31104
,82.31104,82.31104,82.56452
,82.56452,82.56452,82.550095
,82.550095,82.550095,82.30081
,82.30081,82.30081,81.88827
,81.88827,81.88827,81.41809
,81.41809,81.41809,80.956055
,80.956055,80.956055,80.53292
,80.53292,80.53292,80.18243
,80.18243,80.18243,79.940254
,79.940254,79.940254,79.82617
,79.82617,79.82617,79.833595
,79.833595,79.833595,79.98727
,79.98727,79.98727,80.17984
,80.17984,80.17984,80.42953
,80.42953,80.42953,80.6542
,80.6542,80.6542,80.82482
,80.82482,80.82482,81.03129
,81.03129,81.03129,81.397064
,81.397064,81.397064,81.814606
,81.814606,81.814606,82.32889
,82.32889,82.32889,82.76111
,82.76111,82.76111,82.986565
,82.986565,82.986565,83.00975
,83.00975,83.00975,82.98884
,82.98884,82.98884,82.98376
,82.98376,82.98376,82.9507
,82.9507,82.9507,82.791435
,82.791435,82.791435,
