stock,Actual,pred,PredLag
,162.33955,162.33955,162.96906
,162.96906,162.96906,163.97923
,163.97923,163.97923,164.98499
,164.98499,164.98499,165.97047
,165.97047,165.97047,167.17451
,167.17451,167.17451,168.51363
,168.51363,168.51363,169.64775
,169.64775,169.64775,170.4586
,170.4586,170.4586,171.06042
,171.06042,171.06042,171.6145
,171.6145,171.6145,172.35379
,172.35379,172.35379,173.24371
,173.24371,173.24371,174.12947
,174.12947,174.12947,174.60555
,174.60555,174.60555,174.47804
,174.47804,174.47804,173.9983
,173.9983,173.9983,173.4167
,173.4167,173.4167,172.92755
,172.92755,172.92755,172.4298
,172.4298,172.4298,172.07399
,172.07399,172.07399,172.09775
,172.09775,172.09775,172.32834
,172.32834,172.32834,172.64178
,172.64178,172.64178,172.88869
,172.88869,172.88869,173.13774
,173.13774,173.13774,173.4557
,173.4557,173.4557,173.90428
,173.90428,173.90428,174.41174
,174.41174,174.41174,174.84027
,174.84027,174.84027,175.07784
,175.07784,175.07784,175.08195
,175.08195,175.08195,174.9563
,174.9563,174.9563,174.80553
,174.80553,174.80553,174.62036
,174.62036,174.62036,174.43343
,174.43343,174.43343,174.31836
,174.31836,174.31836,174.08128
,174.08128,174.08128,173.68294
,173.68294,173.68294,173.38344
,173.38344,173.38344,172.95732
,172.95732,172.95732,172.16081
,172.16081,172.16081,170.99553
,170.99553,170.99553,169.77077
,169.77077,169.77077,168.68936
,168.68936,168.68936,167.84576
,167.84576,167.84576,167.18448
,167.18448,167.18448,166.91724
,166.91724,166.91724,167.09277
,167.09277,167.09277,167.59142
,167.59142,167.59142,
