stock,Actual,pred,PredLag
,189.92972,189.92972,194.63805
,194.63805,194.63805,197.94571
,197.94571,197.94571,200.70139
,200.70139,200.70139,203.73177
,203.73177,203.73177,206.92
,206.92,206.92,209.81674
,209.81674,209.81674,211.74481
,211.74481,211.74481,212.82445
,212.82445,212.82445,214.10526
,214.10526,214.10526,216.74898
,216.74898,216.74898,220.16812
,220.16812,220.16812,223.96829
,223.96829,223.96829,227.5349
,227.5349,227.5349,230.17209
,230.17209,230.17209,231.94511
,231.94511,231.94511,232.78552
,232.78552,232.78552,232.78659
,232.78659,232.78659,232.32089
,232.32089,232.32089,231.44678
,231.44678,231.44678,230.03027
,230.03027,230.03027,228.19006
,228.19006,228.19006,226.21452
,226.21452,226.21452,224.34824
,224.34824,224.34824,222.82405
,222.82405,222.82405,221.52965
,221.52965,221.52965,220.35222
,220.35222,220.35222,219.31438
,219.31438,219.31438,218.48929
,218.48929,218.48929,217.70747
,217.70747,217.70747,216.14264
,216.14264,216.14264,214.49886
,214.49886,214.49886,213.1833
,213.1833,213.1833,212.40729
,212.40729,212.40729,211.90442
,211.90442,211.90442,211.29182
,211.29182,211.29182,210.63979
,210.63979,210.63979,209.97156
,209.97156,209.97156,209.53506
,209.53506,209.53506,208.97993
,208.97993,208.97993,208.69298
,208.69298,208.69298,208.82225
,208.82225,208.82225,208.96838
,208.96838,208.96838,
