stock,Actual,pred,PredLag
,271.7139,271.7139,273.06213
,273.06213,273.06213,274.67648
,274.67648,274.67648,275.9441
,275.9441,275.9441,277.11093
,277.11093,277.11093,278.37497
,278.37497,278.37497,279.77002
,279.77002,279.77002,281.22406
,281.22406,281.22406,282.82687
,282.82687,282.82687,284.226
,284.226,284.226,285.28568
,285.28568,285.28568,286.02103
,286.02103,286.02103,286.22513
,286.22513,286.22513,286.1402
,286.1402,286.1402,285.86035
,285.86035,285.86035,285.25443
,285.25443,285.25443,284.54572
,284.54572,284.54572,283.42142
,283.42142,283.42142,282.02374
,282.02374,282.02374,280.11356
,280.11356,280.11356,277.8898
,277.8898,277.8898,275.49448
,275.49448,275.49448,273.4747
,273.4747,273.4747,272.5067
,272.5067,272.5067,272.9051
,272.9051,272.9051,274.49026
,274.49026,274.49026,276.56802
,276.56802,276.56802,277.59274
,277.59274,277.59274,277.70236
,277.70236,277.70236,277.483
,277.483,277.483,277.15726
,277.15726,277.15726,276.89322
,276.89322,276.89322,276.90497
,276.90497,276.90497,276.674
,276.674,276.674,275.90823
,275.90823,275.90823,274.83707
,274.83707,274.83707,273.6587
,273.6587,273.6587,272.661
,272.661,272.661,272.08273
,272.08273,272.08273,271.9439
,271.9439,271.9439,272.24646
,272.24646,272.24646,272.9246
,272.9246,272.9246,273.72766
,273.72766,273.72766,274.08643
,274.08643,274.08643,273.71976
,273.71976,273.71976,272.53033
,272.53033,272.53033,270.75613
,270.75613,270.75613,268.74084
,268.74084,268.74084,267.087
,267.087,267.087,265.93967
,265.93967,265.93967,265.21378
,265.21378,265.21378,264.8563
,264.8563,264.8563,264.9271
,264.9271,264.9271,265.42014
,265.42014,265.42014,266.46426
,266.46426,266.46426,267.6079
,267.6079,267.6079,268.60297
,268.60297,268.60297,269.29755
,269.29755,269.29755,269.68362
,269.68362,269.68362,269.91785
,269.91785,269.91785,269.97382
,269.97382,269.97382,269.67184
,269.67184,269.67184,269.02014
,269.02014,269.02014,268.21747
,268.21747,268.21747,267.32254
,267.32254,267.32254,266.58725
,266.58725,266.58725,266.20682
,266.20682,266.20682,266.05713
,266.05713,266.05713,266.21503
,266.21503,266.21503,266.7549
,266.7549,266.7549,267.89395
,267.89395,267.89395,269.27234
,269.27234,269.27234,270.1708
,270.1708,270.1708,270.9478
,270.9478,270.9478,271.59464
,271.59464,271.59464,272.16034
,272.16034,272.16034,272.98154
,272.98154,272.98154,
