stock,Actual,pred,PredLag
,298.52103,298.52103,299.0459
,299.0459,299.0459,300.5474
,300.5474,300.5474,302.7498
,302.7498,302.7498,305.08542
,305.08542,305.08542,307.5889
,307.5889,307.5889,309.81555
,309.81555,309.81555,312.14572
,312.14572,312.14572,314.4931
,314.4931,314.4931,317.0122
,317.0122,317.0122,319.67966
,319.67966,319.67966,322.34186
,322.34186,322.34186,324.08575
,324.08575,324.08575,324.95233
,324.95233,324.95233,325.6092
,325.6092,325.6092,325.92053
,325.92053,325.92053,325.82913
,325.82913,325.82913,325.41568
,325.41568,325.41568,325.0531
,325.0531,325.0531,325.22342
,325.22342,325.22342,325.36578
,325.36578,325.36578,325.06592
,325.06592,325.06592,323.4922
,323.4922,323.4922,320.5866
,320.5866,320.5866,317.11932
,317.11932,317.11932,314.29315
,314.29315,314.29315,313.14288
,313.14288,313.14288,315.83853
,315.83853,315.83853,321.6562
,321.6562,321.6562,328.2893
,328.2893,328.2893,334.3829
,334.3829,334.3829,339.58383
,339.58383,339.58383,343.6282
,343.6282,343.6282,346.71924
,346.71924,346.71924,349.12527
,349.12527,349.12527,351.06366
,351.06366,351.06366,352.28247
,352.28247,352.28247,352.2933
,352.2933,352.2933,350.79855
,350.79855,350.79855,348.1518
,348.1518,348.1518,345.08624
,345.08624,345.08624,342.26736
,342.26736,342.26736,339.81552
,339.81552,339.81552,338.1212
,338.1212,338.1212,337.0818
,337.0818,337.0818,336.8368
,336.8368,336.8368,337.64856
,337.64856,337.64856,339.28235
,339.28235,339.28235,341.3387
,341.3387,341.3387,343.2617
,343.2617,343.2617,344.7798
,344.7798,344.7798,345.61072
,345.61072,345.61072,345.49915
,345.49915,345.49915,344.502
,344.502,344.502,342.94757
,342.94757,342.94757,341.4909
,341.4909,341.4909,340.39935
,340.39935,340.39935,339.8526
,339.8526,339.8526,339.5316
,339.5316,339.5316,339.09738
,339.09738,339.09738,338.43814
,338.43814,338.43814,337.83414
,337.83414,337.83414,337.64343
,337.64343,337.64343,338.2201
,338.2201,338.2201,339.47964
,339.47964,339.47964,340.89392
,340.89392,340.89392,342.52246
,342.52246,342.52246,344.15195
,344.15195,344.15195,345.25687
,345.25687,345.25687,346.76035
,346.76035,346.76035,349.1967
,349.1967,349.1967,352.1152
,352.1152,352.1152,354.7718
,354.7718,354.7718,356.5836
,356.5836,356.5836,357.3663
,357.3663,357.3663,357.0518
,357.0518,357.0518,356.05804
,356.05804,356.05804,354.89453
,354.89453,354.89453,353.76477
,353.76477,353.76477,353.07126
,353.07126,353.07126,
